"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2018-19","Talbot County","Central Elementary/High School","Teachers","High Poverty",43,25,58
"2018-19","Talbot County","Central Elementary/High School","Teachers","Total",43,25,58
"2018-19","Talbot County","Talbot County- All Schools","Leaders","Low Poverty",1,0,0
"2018-19","Talbot County","Talbot County- All Schools","Leaders","Total",1,0,0
"2018-19","Talbot County","Talbot County- All Schools","Teachers","High Poverty",43,25,58
"2018-19","Talbot County","Talbot County- All Schools","Teachers","Total",43,25,58
"2018-19","Taliaferro County","Taliaferro County School","Leaders","High Poverty",0.5,0.5,100
"2018-19","Taliaferro County","Taliaferro County School","Teachers","High Poverty",28,15,54
"2018-19","Taliaferro County","Taliaferro County School","Teachers","Total",28,15,54
"2018-19","Taliaferro County","Taliaferro County- All Schools","Leaders","High Poverty",0.5,0.5,100
"2018-19","Taliaferro County","Taliaferro County- All Schools","Leaders","Total",0.5,0.5,100
"2018-19","Taliaferro County","Taliaferro County- All Schools","Teachers","High Poverty",28,15,54
"2018-19","Taliaferro County","Taliaferro County- All Schools","Teachers","Total",28,15,54
"2018-19","Tattnall County","Collins Elementary School","Leaders","High Poverty",1.5,0,0
"2018-19","Tattnall County","Collins Elementary School","Teachers","Total",22.5,10,44
"2018-19","Tattnall County","Glennville Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Tattnall County","Glennville Elementary School","Teachers","Total",61,20,33
"2018-19","Tattnall County","Glennville Middle School","Leaders","High Poverty",2,0,0
"2018-19","Tattnall County","Glennville Middle School","Teachers","Total",29,15,52
"2018-19","Tattnall County","Reidsville Elementary School","Leaders","High Poverty",2,2,100
"2018-19","Tattnall County","Reidsville Elementary School","Teachers","Total",64,21,33
"2018-19","Tattnall County","Reidsville Middle School","Leaders","High Poverty",2,0,0
"2018-19","Tattnall County","Reidsville Middle School","Teachers","Total",34.5,17,49
"2018-19","Tattnall County","Tattnall County High School","Leaders","High Poverty",3,2,67
"2018-19","Tattnall County","Tattnall County High School","Teachers","Total",58.8,32.7,56
"2018-19","Tattnall County","Tattnall County- All Schools","Leaders","High Poverty",12.5,4,32
"2018-19","Tattnall County","Tattnall County- All Schools","Leaders","Total",12.5,4,32
"2018-19","Tattnall County","Tattnall County- All Schools","Teachers","Total",269.2,96,36
"2018-19","Taylor County","Georgia Center","Leaders","Low Poverty",0.5,0,0
"2018-19","Taylor County","Georgia Center","Teachers","Low Poverty",9,4,44
"2018-19","Taylor County","Georgia Center","Teachers","Total",9,4,44
"2018-19","Taylor County","Taylor County High School","Leaders","Not Applicable",1.5,1.5,100
"2018-19","Taylor County","Taylor County High School","Teachers","Total",33.4,20.8,62
"2018-19","Taylor County","Taylor County Middle School","Leaders","High Poverty",1,1,100
"2018-19","Taylor County","Taylor County Middle School","Teachers","Total",16,7,44
"2018-19","Taylor County","Taylor County Primary School","Leaders","High Poverty",1,0,0
"2018-19","Taylor County","Taylor County Primary School","Teachers","Total",21,10,48
"2018-19","Taylor County","Taylor County Upper Elementary","Leaders","Not Applicable",1.5,0.5,33
"2018-19","Taylor County","Taylor County Upper Elementary","Teachers","Total",33,12,36
"2018-19","Taylor County","Taylor County- All Schools","Leaders","High Poverty",2,1,50
"2018-19","Taylor County","Taylor County- All Schools","Leaders","Low Poverty",0.5,0,0
"2018-19","Taylor County","Taylor County- All Schools","Leaders","Total",5.5,3,55
"2018-19","Taylor County","Taylor County- All Schools","Teachers","Low Poverty",10,5,50
"2018-19","Taylor County","Taylor County- All Schools","Teachers","Total",112.4,46.8,42
"2018-19","Telfair County","Telfair Alternative Preparation School (TAPS)","Leaders","High Poverty",1,1,100
"2018-19","Telfair County","Telfair Alternative Preparation School (TAPS)","Teachers","High Poverty",3,3,100
"2018-19","Telfair County","Telfair Alternative Preparation School (TAPS)","Teachers","Total",3,3,100
"2018-19","Telfair County","Telfair County Elementary","Leaders","High Poverty",2,1,50
"2018-19","Telfair County","Telfair County Elementary","Teachers","High Poverty",59,15,25
"2018-19","Telfair County","Telfair County Elementary","Teachers","Total",59,15,25
"2018-19","Telfair County","Telfair County High School","Leaders","High Poverty",3,2,67
"2018-19","Telfair County","Telfair County High School","Teachers","High Poverty",33.4,13,39
"2018-19","Telfair County","Telfair County High School","Teachers","Total",33.4,13,39
"2018-19","Telfair County","Telfair County Middle School","Leaders","High Poverty",1,0,0
"2018-19","Telfair County","Telfair County Middle School","Teachers","High Poverty",29.8,8,27
"2018-19","Telfair County","Telfair County Middle School","Teachers","Total",29.8,8,27
"2018-19","Telfair County","Telfair County- All Schools","Leaders","High Poverty",7,4,57
"2018-19","Telfair County","Telfair County- All Schools","Leaders","Total",7,4,57
"2018-19","Telfair County","Telfair County- All Schools","Teachers","High Poverty",127.1,33,26
"2018-19","Telfair County","Telfair County- All Schools","Teachers","Total",132.1,38,29
"2018-19","Terrell County","Cooper-Carver Elementary School","Leaders","Low Poverty",3.2,2.2,69
"2018-19","Terrell County","Cooper-Carver Elementary School","Teachers","High Poverty",41.8,28.3,68
"2018-19","Terrell County","Cooper-Carver Elementary School","Teachers","Total",41.8,28.3,68
"2018-19","Terrell County","Terrell County- All Schools","Leaders","Low Poverty",6.9,2.5,35
"2018-19","Terrell County","Terrell County- All Schools","Leaders","Total",6.9,2.5,35
"2018-19","Terrell County","Terrell County- All Schools","Teachers","High Poverty",81.4,35.3,43
"2018-19","Terrell County","Terrell County- All Schools","Teachers","Total",81.4,35.3,43
"2018-19","Terrell County","Terrell High School","Leaders","Low Poverty",1.9,0.3,14
"2018-19","Terrell County","Terrell High School","Teachers","High Poverty",21.8,9.9,46
"2018-19","Terrell County","Terrell High School","Teachers","Total",21.8,9.9,46
"2018-19","Terrell County","Terrell Middle School","Leaders","Low Poverty",1.9,0,0
"2018-19","Terrell County","Terrell Middle School","Teachers","High Poverty",17.8,7.5,42
"2018-19","Terrell County","Terrell Middle School","Teachers","Total",17.8,7.5,42
"2018-19","Thomas County","Bishop Hall Charter School","Leaders","Not Applicable",0.9,0,0
"2018-19","Thomas County","Bishop Hall Charter School","Teachers","Total",35.6,28.6,80
"2018-19","Thomas County","Cross Creek Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Thomas County","Cross Creek Elementary School","Teachers","Total",60.4,20.4,34
"2018-19","Thomas County","Garrison-Pilcher Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Thomas County","Garrison-Pilcher Elementary School","Teachers","Total",57.8,12,21
"2018-19","Thomas County","Hand In Hand Primary","Leaders","High Poverty",2,1,50
"2018-19","Thomas County","Hand In Hand Primary","Teachers","Total",61.1,28.1,46
"2018-19","Thomas County","The Renaissance Center for Academic and Career Development","Leaders","Not Applicable",1,0,0
"2018-19","Thomas County","The Renaissance Center for Academic and Career Development","Teachers","Total",2.7,1,37
"2018-19","Thomas County","Thomas County Central High School","Leaders","Not Applicable",5.6,1.1,20
"2018-19","Thomas County","Thomas County Central High School","Teachers","Total",159.5,105.2,66
"2018-19","Thomas County","Thomas County Middle School","Leaders","Not Applicable",4,3,75
"2018-19","Thomas County","Thomas County Middle School","Teachers","Total",135.5,69,51
"2018-19","Thomas County","Thomas County- All Schools","Leaders","High Poverty",6,2,33
"2018-19","Thomas County","Thomas County- All Schools","Leaders","Total",17.5,6.1,35
"2018-19","Thomas County","Thomas County- All Schools","Teachers","Total",518.6,241.9,47
"2018-19","Thomaston-Upson County","Thomaston-Upson County- All Schools","Leaders","High Poverty",6.1,3.1,51
"2018-19","Thomaston-Upson County","Thomaston-Upson County- All Schools","Leaders","Total",15.4,5.1,33
"2018-19","Thomaston-Upson County","Thomaston-Upson County- All Schools","Teachers","High Poverty",87.2,31,36
"2018-19","Thomaston-Upson County","Thomaston-Upson County- All Schools","Teachers","Total",319.9,129.2,40
"2018-19","Thomaston-Upson County","Upson-Lee Elementary School","Leaders","High Poverty",3,1,33
"2018-19","Thomaston-Upson County","Upson-Lee Elementary School","Teachers","Total",66.1,44,67
"2018-19","Thomaston-Upson County","Upson-Lee High School","Leaders","Not Applicable",3.9,1,26
"2018-19","Thomaston-Upson County","Upson-Lee High School","Teachers","Total",99.1,53.2,54
"2018-19","Thomaston-Upson County","Upson-Lee Middle School","Leaders","Not Applicable",4.2,1,24
"2018-19","Thomaston-Upson County","Upson-Lee Middle School","Teachers","Total",73.7,33,45
"2018-19","Thomaston-Upson County","Upson-Lee Primary School","Leaders","High Poverty",3.1,2.1,67
"2018-19","Thomaston-Upson County","Upson-Lee Primary School","Teachers","High Poverty",75,28,37
"2018-19","Thomaston-Upson County","Upson-Lee Primary School","Teachers","Total",75,28,37
"2018-19","Thomasville City","Harper Elementary School","Leaders","Low Poverty",2,2,100
"2018-19","Thomasville City","Harper Elementary School","Teachers","High Poverty",32.7,16.2,50
"2018-19","Thomasville City","Harper Elementary School","Teachers","Total",32.7,16.2,50
"2018-19","Thomasville City","Jerger Elementary School","Leaders","Low Poverty",2,0,0
"2018-19","Thomasville City","Jerger Elementary School","Teachers","Low Poverty",52.7,17.8,34
"2018-19","Thomasville City","Jerger Elementary School","Teachers","Total",52.7,17.8,34
"2018-19","Thomasville City","MacIntyre Park Middle School","Leaders","Low Poverty",1.5,1.5,100
"2018-19","Thomasville City","MacIntyre Park Middle School","Teachers","High Poverty",54.9,33.3,61
"2018-19","Thomasville City","MacIntyre Park Middle School","Teachers","Total",54.9,33.3,61
"2018-19","Thomasville City","Scott Elementary School","Leaders","Low Poverty",1,0,0
"2018-19","Thomasville City","Scott Elementary School","Teachers","High Poverty",30.3,14.2,47
"2018-19","Thomasville City","Scott Elementary School","Teachers","Total",30.3,14.2,47
"2018-19","Thomasville City","Thomasville City- All Schools","Leaders","Low Poverty",6.5,3.5,54
"2018-19","Thomasville City","Thomasville City- All Schools","Leaders","Total",9.3,6.3,68
"2018-19","Thomasville City","Thomasville City- All Schools","Teachers","High Poverty",145.1,60.9,42
"2018-19","Thomasville City","Thomasville City- All Schools","Teachers","Low Poverty",50,15,30
"2018-19","Thomasville City","Thomasville City- All Schools","Teachers","Total",242.2,97.9,40
"2018-19","Thomasville City","Thomasville High School","Leaders","Not Applicable",2.8,2.8,100
"2018-19","Thomasville City","Thomasville High School","Teachers","Total",71.6,38.1,53
"2018-19","Tift County","Annie Belle Clark Primary School","Leaders","High Poverty",3.4,1.1,32
"2018-19","Tift County","Annie Belle Clark Primary School","Teachers","High Poverty",48,6,13
"2018-19","Tift County","Annie Belle Clark Primary School","Teachers","Total",48,6,13
"2018-19","Tift County","Charles Spencer Elementary School","Leaders","High Poverty",2.3,1.1,47
"2018-19","Tift County","Charles Spencer Elementary School","Teachers","High Poverty",29.5,19.5,66
"2018-19","Tift County","Charles Spencer Elementary School","Teachers","Total",29.5,19.5,66
"2018-19","Tift County","Eighth Street Middle School","Leaders","High Poverty",5.7,3.3,59
"2018-19","Tift County","Eighth Street Middle School","Teachers","High Poverty",79.5,50.5,64
"2018-19","Tift County","Eighth Street Middle School","Teachers","Total",79.5,50.5,64
"2018-19","Tift County","G. O. Bailey Primary School","Leaders","High Poverty",2.3,1.1,47
"2018-19","Tift County","G. O. Bailey Primary School","Teachers","High Poverty",52,36,69
"2018-19","Tift County","G. O. Bailey Primary School","Teachers","Total",52,36,69
"2018-19","Tift County","J. T. Reddick School","Leaders","High Poverty",2.3,1.1,47
"2018-19","Tift County","J. T. Reddick School","Teachers","High Poverty",25,21.5,86
"2018-19","Tift County","J. T. Reddick School","Teachers","Total",25,21.5,86
"2018-19","Tift County","Len Lastinger Primary School","Leaders","High Poverty",2.3,0,0
"2018-19","Tift County","Len Lastinger Primary School","Teachers","High Poverty",31.5,7.5,24
"2018-19","Tift County","Len Lastinger Primary School","Teachers","Total",31.5,7.5,24
"2018-19","Tift County","Matt Wilson Elementary School","Leaders","High Poverty",2.3,0,0
"2018-19","Tift County","Matt Wilson Elementary School","Teachers","High Poverty",30,13,43
"2018-19","Tift County","Matt Wilson Elementary School","Teachers","Total",30,13,43
"2018-19","Tift County","Northeast Campus, Tift County High School","Leaders","High Poverty",4.6,2.2,49
"2018-19","Tift County","Northeast Campus, Tift County High School","Teachers","High Poverty",71.6,68.9,96
