"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2018-19","Randolph County","Randolph County Elementary School","Teachers","High Poverty",23,2.8,12
"2018-19","Randolph County","Randolph County Elementary School","Teachers","Total",23,2.8,12
"2018-19","Randolph County","Randolph County- All Schools","Teachers","High Poverty",60.1,19.7,33
"2018-19","Randolph County","Randolph County- All Schools","Teachers","Total",60.1,19.7,33
"2018-19","Richmond County","Academy of Richmond County High School","Teachers","High Poverty",96.4,28.5,30
"2018-19","Richmond County","Academy of Richmond County High School","Teachers","Total",96.4,28.5,30
"2018-19","Richmond County","Alternative Education Center at Lamar","Teachers","High Poverty",23,10.2,44
"2018-19","Richmond County","Alternative Education Center at Lamar","Teachers","Total",23,10.2,44
"2018-19","Richmond County","Barton Chapel Elementary School","Teachers","High Poverty",34,7.3,21
"2018-19","Richmond County","Barton Chapel Elementary School","Teachers","Total",34,7.3,21
"2018-19","Richmond County","Bayvale Elementary School","Teachers","High Poverty",35,6.6,19
"2018-19","Richmond County","Bayvale Elementary School","Teachers","Total",35,6.6,19
"2018-19","Richmond County","Belair K-8 School","Teachers","High Poverty",65,20.2,31
"2018-19","Richmond County","Belair K-8 School","Teachers","Total",65,20.2,31
"2018-19","Richmond County","Blythe Elementary School","Teachers","High Poverty",23.5,2.4,10
"2018-19","Richmond County","Blythe Elementary School","Teachers","Total",23.5,2.4,10
"2018-19","Richmond County","Butler High School","Teachers","High Poverty",69.5,20.4,29
"2018-19","Richmond County","Butler High School","Teachers","Total",69.5,20.4,29
"2018-19","Richmond County","Copeland Elementary School","Teachers","High Poverty",43,7.3,17
"2018-19","Richmond County","Copeland Elementary School","Teachers","Total",43,7.3,17
"2018-19","Richmond County","Cross Creek High School","Teachers","High Poverty",78.3,24.2,31
"2018-19","Richmond County","Cross Creek High School","Teachers","Total",78.3,24.2,31
"2018-19","Richmond County","Davidson Magnet School","Teachers","High Poverty",89.4,10.1,11
"2018-19","Richmond County","Davidson Magnet School","Teachers","Total",89.4,10.1,11
"2018-19","Richmond County","Deer Chase Elementary School","Teachers","High Poverty",38,6.5,17
"2018-19","Richmond County","Deer Chase Elementary School","Teachers","Total",38,6.5,17
"2018-19","Richmond County","Diamond Lakes Elementary School","Teachers","High Poverty",42,10.8,26
"2018-19","Richmond County","Diamond Lakes Elementary School","Teachers","Total",42,10.8,26
"2018-19","Richmond County","Dorothy Hains Elementary School","Teachers","High Poverty",46,7.6,17
"2018-19","Richmond County","Dorothy Hains Elementary School","Teachers","Total",46,7.6,17
"2018-19","Richmond County","Freedom Park Elementary","Teachers","High Poverty",56,11.7,21
"2018-19","Richmond County","Freedom Park Elementary","Teachers","Total",56,11.7,21
"2018-19","Richmond County","Garrett Elementary School","Teachers","High Poverty",34,9.7,29
"2018-19","Richmond County","Garrett Elementary School","Teachers","Total",34,9.7,29
"2018-19","Richmond County","Glenn Hills Elementary School","Teachers","High Poverty",34,12,35
"2018-19","Richmond County","Glenn Hills Elementary School","Teachers","Total",34,12,35
"2018-19","Richmond County","Glenn Hills High School","Teachers","High Poverty",56.5,24.9,44
"2018-19","Richmond County","Glenn Hills High School","Teachers","Total",56.5,24.9,44
"2018-19","Richmond County","Glenn Hills Middle School","Teachers","High Poverty",61,22.3,36
"2018-19","Richmond County","Glenn Hills Middle School","Teachers","Total",61,22.3,36
"2018-19","Richmond County","Goshen Elementary School","Teachers","High Poverty",39,8.8,22
"2018-19","Richmond County","Goshen Elementary School","Teachers","Total",39,8.8,22
"2018-19","Richmond County","Gracewood Elementary School","Teachers","High Poverty",40,7.8,19
"2018-19","Richmond County","Gracewood Elementary School","Teachers","Total",40,7.8,19
"2018-19","Richmond County","Hephzibah Elementary School","Teachers","High Poverty",31.5,6.5,21
"2018-19","Richmond County","Hephzibah Elementary School","Teachers","Total",31.5,6.5,21
"2018-19","Richmond County","Hephzibah High School","Teachers","High Poverty",73,24.8,34
"2018-19","Richmond County","Hephzibah High School","Teachers","Total",73,24.8,34
"2018-19","Richmond County","Hephzibah Middle School","Teachers","High Poverty",29,16.4,57
"2018-19","Richmond County","Hephzibah Middle School","Teachers","Total",29,16.4,57
"2018-19","Richmond County","Jamestown Elementary School","Teachers","High Poverty",32,8.6,27
"2018-19","Richmond County","Jamestown Elementary School","Teachers","Total",32,8.6,27
"2018-19","Richmond County","Johnson Magnet","Teachers","High Poverty",48.5,3.4,7
"2018-19","Richmond County","Johnson Magnet","Teachers","Total",48.5,3.4,7
"2018-19","Richmond County","Josey High School","Teachers","High Poverty",51,18.2,36
"2018-19","Richmond County","Josey High School","Teachers","Total",51,18.2,36
"2018-19","Richmond County","Lake Forest Hills Elementary School","Teachers","High Poverty",45,4.9,11
"2018-19","Richmond County","Lake Forest Hills Elementary School","Teachers","Total",45,4.9,11
"2018-19","Richmond County","Lamar - Milledge Elementary School","Teachers","High Poverty",40,8.6,22
"2018-19","Richmond County","Lamar - Milledge Elementary School","Teachers","Total",40,8.6,22
"2018-19","Richmond County","Laney High School","Teachers","High Poverty",62,17.8,29
"2018-19","Richmond County","Laney High School","Teachers","Total",62,17.8,29
"2018-19","Richmond County","Langford Middle School","Teachers","High Poverty",57,21.7,38
"2018-19","Richmond County","Langford Middle School","Teachers","Total",57,21.7,38
"2018-19","Richmond County","Lighthouse Care Center of Augusta","Teachers","High Poverty",6,3.7,62
"2018-19","Richmond County","Lighthouse Care Center of Augusta","Teachers","Total",6,3.7,62
"2018-19","Richmond County","McBean Elementary School","Teachers","High Poverty",33,3.2,10
"2018-19","Richmond County","McBean Elementary School","Teachers","Total",33,3.2,10
"2018-19","Richmond County","Meadowbrook Elementary School","Teachers","High Poverty",44,11.4,26
"2018-19","Richmond County","Meadowbrook Elementary School","Teachers","Total",44,11.4,26
"2018-19","Richmond County","Merry Elementary School","Teachers","High Poverty",37.5,11.6,31
"2018-19","Richmond County","Merry Elementary School","Teachers","Total",37.5,11.6,31
"2018-19","Richmond County","Monte Sano Elementary School","Teachers","High Poverty",36,11.1,31
"2018-19","Richmond County","Monte Sano Elementary School","Teachers","Total",36,11.1,31
"2018-19","Richmond County","Morgan Road Middle School","Teachers","High Poverty",56,24.8,44
"2018-19","Richmond County","Morgan Road Middle School","Teachers","Total",56,24.8,44
"2018-19","Richmond County","Murphey Middle School","Teachers","High Poverty",57,22.1,39
"2018-19","Richmond County","Murphey Middle School","Teachers","Total",57,22.1,39
"2018-19","Richmond County","Performance Learning Center","Teachers","High Poverty",32,10.8,34
"2018-19","Richmond County","Performance Learning Center","Teachers","Total",32,10.8,34
"2018-19","Richmond County","Pine Hill Middle School","Teachers","High Poverty",48,15.4,32
"2018-19","Richmond County","Pine Hill Middle School","Teachers","Total",48,15.4,32
"2018-19","Richmond County","Richmond County Technical Career Magnet School","Teachers","High Poverty",50,11.6,23
"2018-19","Richmond County","Richmond County Technical Career Magnet School","Teachers","Total",50,11.6,23
"2018-19","Richmond County","Richmond County- All Schools","Teachers","High Poverty",2551.5,720.7,28
"2018-19","Richmond County","Richmond County- All Schools","Teachers","Total",2563.5,720.7,28
"2018-19","Richmond County","Rollins Elementary School","Teachers","High Poverty",33,9.8,30
"2018-19","Richmond County","Rollins Elementary School","Teachers","Total",33,9.8,30
"2018-19","Richmond County","Southside Elementary School","Teachers","High Poverty",30,10.3,34
"2018-19","Richmond County","Southside Elementary School","Teachers","Total",30,10.3,34
"2018-19","Richmond County","Spirit Creek Middle School","Teachers","High Poverty",39,13.7,35
"2018-19","Richmond County","Spirit Creek Middle School","Teachers","Total",39,13.7,35
"2018-19","Richmond County","Sue Reynolds Elementary School","Teachers","High Poverty",45,13.8,31
"2018-19","Richmond County","Sue Reynolds Elementary School","Teachers","Total",45,13.8,31
"2018-19","Richmond County","Terrace Manor Elementary School","Teachers","High Poverty",41,14.6,35
"2018-19","Richmond County","Terrace Manor Elementary School","Teachers","Total",41,14.6,35
"2018-19","Richmond County","Tobacco Road Elementary School","Teachers","High Poverty",36,9.1,25
"2018-19","Richmond County","Tobacco Road Elementary School","Teachers","Total",36,9.1,25
"2018-19","Richmond County","Tutt Middle School","Teachers","High Poverty",36,11.7,33
"2018-19","Richmond County","Tutt Middle School","Teachers","Total",36,11.7,33
"2018-19","Richmond County","W.S. Hornsby Elementary School","Teachers","High Poverty",48,17.4,36
"2018-19","Richmond County","W.S. Hornsby Elementary School","Teachers","Total",48,17.4,36
"2018-19","Richmond County","W.S. Hornsby Middle School","Teachers","High Poverty",87,35.2,40
"2018-19","Richmond County","W.S. Hornsby Middle School","Teachers","Total",87,35.2,40
"2018-19","Richmond County","Walker Traditional Elementary School","Teachers","High Poverty",50,7.7,15
"2018-19","Richmond County","Walker Traditional Elementary School","Teachers","Total",50,7.7,15
"2018-19","Richmond County","Warren Road Elementary School","Teachers","High Poverty",41.9,5.5,13
"2018-19","Richmond County","Warren Road Elementary School","Teachers","Total",41.9,5.5,13
"2018-19","Richmond County","Westside High School","Teachers","High Poverty",62.5,22,35
"2018-19","Richmond County","Westside High School","Teachers","Total",62.5,22,35
"2018-19","Richmond County","Wilkinson Gardens Elementary School","Teachers","High Poverty",64,15.4,24
"2018-19","Richmond County","Wilkinson Gardens Elementary School","Teachers","Total",64,15.4,24
"2018-19","Richmond County","Willis Foreman Elementary School","Teachers","High Poverty",28,6.3,23
"2018-19","Richmond County","Willis Foreman Elementary School","Teachers","Total",28,6.3,23
"2018-19","Richmond County","Windsor Spring Road Elementary School","Teachers","High Poverty",35,11.1,32
"2018-19","Richmond County","Windsor Spring Road Elementary School","Teachers","Total",35,11.1,32
"2018-19","Rockdale County","Barksdale Elementary School","Teachers","Total",72,10.1,14
"2018-19","Rockdale County","Conyers Middle School","Teachers","Total",113,26,23
"2018-19","Rockdale County","Edwards Middle School","Teachers","Total",120.6,26.1,22
"2018-19","Rockdale County","Flat Shoals Elementary School","Teachers","Total",107,14.1,13
"2018-19","Rockdale County","General Ray Davis Middle School","Teachers","Total",132.2,22,17
"2018-19","Rockdale County","Heritage High School","Teachers","Total",227.4,41.9,18
"2018-19","Rockdale County","Hicks Elementary School","Teachers","Total",147,21.5,15
"2018-19","Rockdale County","Hightower Trail Elementary School","Teachers","Total",97,12.7,13
"2018-19","Rockdale County","Honey Creek Elementary School","Teachers","Total",75.5,15,20
"2018-19","Rockdale County","House Elementary School","Teachers","Total",101.5,22.6,22
"2018-19","Rockdale County","Lorraine Elementary School","Teachers","Total",86,15,17
"2018-19","Rockdale County","Memorial Middle School","Teachers","Total",130.1,22.8,18
"2018-19","Rockdale County","Peek's Chapel Elementary","Teachers","Total",96,14.9,16
"2018-19","Rockdale County","Pine Street Elementary School","Teachers","Total",99,19.4,20
"2018-19","Rockdale County","Rockdale County High School","Teachers","Total",254.7,35.7,14
"2018-19","Rockdale County","Rockdale County- All Schools","Teachers","Total",2260.5,387.9,17
"2018-19","Rockdale County","Salem High School","Teachers","Total",215.8,40.7,19
"2018-19","Rockdale County","Shoal Creek Elementary School","Teachers","Total",103,14.3,14
"2018-19","Rockdale County","Sims Elementary School","Teachers","Total",82.8,13.2,16
"2018-19","Rome City","Anna K. Davie Elementary","Teachers","High Poverty",53.7,5.2,10
"2018-19","Rome City","Anna K. Davie Elementary","Teachers","Total",53.7,5.2,10
"2018-19","Rome City","East Central Elementary School","Teachers","High Poverty",50,3.8,8
"2018-19","Rome City","East Central Elementary School","Teachers","Total",50,3.8,8
"2018-19","Rome City","Elm Street Elementary","Teachers","High Poverty",61,5.3,9
"2018-19","Rome City","Elm Street Elementary","Teachers","Total",61,5.3,9
"2018-19","Rome City","North Heights Elementary School","Teachers","High Poverty",57.4,7.7,13
"2018-19","Rome City","North Heights Elementary School","Teachers","Total",57.4,7.7,13
"2018-19","Rome City","Rome City- All Schools","Teachers","High Poverty",457,41.3,9
"2018-19","Rome City","Rome City- All Schools","Teachers","Total",569.1,51.5,9
"2018-19","Rome City","Rome High School","Teachers","Total",122.1,10.2,8
"2018-19","Rome City","Rome Middle School","Teachers","High Poverty",75.1,9.3,12
"2018-19","Rome City","Rome Middle School","Teachers","Total",75.1,9.3,12
"2018-19","Rome City","West Central Elementary School","Teachers","High Poverty",77.2,3.8,5
"2018-19","Rome City","West Central Elementary School","Teachers","Total",77.2,3.8,5
"2018-19","Rome City","West End Elementary School","Teachers","High Poverty",72.7,6.2,9
"2018-19","Rome City","West End Elementary School","Teachers","Total",72.7,6.2,9
"2018-19","Savannah-Chatham County","Andrea B Williams Elementary School","Teachers","High Poverty",66,3.4,5
"2018-19","Savannah-Chatham County","Andrea B Williams Elementary School","Teachers","Total",66,3.4,5
"2018-19","Savannah-Chatham County","Beach High School","Teachers","Total",128.2,14.7,11
"2018-19","Savannah-Chatham County","Bloomingdale Elementary School","Teachers","Total",40,0.5,1
"2018-19","Savannah-Chatham County","Butler Elementary School","Teachers","Total",69,6.7,10
"2018-19","Savannah-Chatham County","Coastal Empire Montessori Charter School","Teachers","Total",14.6,0.3,2
"2018-19","Savannah-Chatham County","Coastal Middle School","Teachers","Low Poverty",81.1,12.9,16
"2018-19","Savannah-Chatham County","Coastal Middle School","Teachers","Total",81.1,12.9,16
"2018-19","Savannah-Chatham County","DeRenne Middle School","Teachers","Total",96.2,8.8,9
"2018-19","Savannah-Chatham County","East Broad Street School","Teachers","High Poverty",109,4.3,4
"2018-19","Savannah-Chatham County","East Broad Street School","Teachers","Total",109,4.3,4
"2018-19","Savannah-Chatham County","Ellis Elementary School","Teachers","Low Poverty",41,1.2,3
"2018-19","Savannah-Chatham County","Ellis Elementary School","Teachers","Total",41,1.2,3
"2018-19","Savannah-Chatham County","Esther F. Garrison School for the Arts","Teachers","Low Poverty",73.4,7.2,10
"2018-19","Savannah-Chatham County","Esther F. Garrison School for the Arts","Teachers","Total",73.4,7.2,10
