"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2020-21","Stephens County","Stephens County Middle School","Leaders","Not Applicable","TFS","TFS","100"
"2020-21","Stephens County","Stephens County Middle School","Teachers","Total","61.3","12.6","21"
"2020-21","Stephens County","Stephens County- All Schools","Leaders","Total","13","TFS","38"
"2020-21","Stephens County","Stephens County- All Schools","Teachers","Total","259.9","49.4","19"
"2020-21","Stephens County","Toccoa Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Stephens County","Toccoa Elementary School","Teachers","Total","40","11","28"
"2020-21","Stewart County","Stewart County Elementary School","Leaders","High Poverty","TFS","TFS","56"
"2020-21","Stewart County","Stewart County Elementary School","Teachers","High Poverty","17.4","TFS","22"
"2020-21","Stewart County","Stewart County Elementary School","Teachers","Total","17.4","TFS","22"
"2020-21","Stewart County","Stewart County High School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Stewart County","Stewart County High School","Teachers","High Poverty","11.4","TFS","76"
"2020-21","Stewart County","Stewart County High School","Teachers","Total","11.4","TFS","76"
"2020-21","Stewart County","Stewart County Middle School","Leaders","High Poverty","TFS","TFS","56"
"2020-21","Stewart County","Stewart County Middle School","Teachers","High Poverty","TFS","TFS","39"
"2020-21","Stewart County","Stewart County Middle School","Teachers","Total","TFS","TFS","39"
"2020-21","Stewart County","Stewart County- All Schools","Leaders","High Poverty","TFS","TFS","36"
"2020-21","Stewart County","Stewart County- All Schools","Leaders","Total","TFS","TFS","26"
"2020-21","Stewart County","Stewart County- All Schools","Teachers","High Poverty","37.7","15","40"
"2020-21","Stewart County","Stewart County- All Schools","Teachers","Total","37.7","15","40"
"2020-21","Sumter County","Americus Sumter 9th Grade Academy","Leaders","High Poverty","TFS","TFS","50"
"2020-21","Sumter County","Americus Sumter 9th Grade Academy","Teachers","High Poverty","23.9","14.9","62"
"2020-21","Sumter County","Americus Sumter 9th Grade Academy","Teachers","Total","23.9","14.9","62"
"2020-21","Sumter County","Americus Sumter High School (Old Americus-Sumter HS S)","Leaders","High Poverty","TFS","TFS","33"
"2020-21","Sumter County","Americus Sumter High School (Old Americus-Sumter HS S)","Teachers","High Poverty","57.1","20","35"
"2020-21","Sumter County","Americus Sumter High School (Old Americus-Sumter HS S)","Teachers","Total","57.1","20","35"
"2020-21","Sumter County","Sumter County Elementary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Sumter County","Sumter County Elementary School","Teachers","High Poverty","36.8","15","41"
"2020-21","Sumter County","Sumter County Elementary School","Teachers","Total","36.8","15","41"
"2020-21","Sumter County","Sumter County Intermediate School","Leaders","High Poverty","TFS","TFS","33"
"2020-21","Sumter County","Sumter County Intermediate School","Teachers","High Poverty","53.1","25.5","48"
"2020-21","Sumter County","Sumter County Intermediate School","Teachers","Total","53.1","25.5","48"
"2020-21","Sumter County","Sumter County Middle School","Leaders","High Poverty","TFS","TFS","50"
"2020-21","Sumter County","Sumter County Middle School","Teachers","High Poverty","40.1","22.9","57"
"2020-21","Sumter County","Sumter County Middle School","Teachers","Total","40.1","22.9","57"
"2020-21","Sumter County","Sumter County Primary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Sumter County","Sumter County Primary School","Teachers","High Poverty","48.5","20","41"
"2020-21","Sumter County","Sumter County Primary School","Teachers","Total","48.5","20","41"
"2020-21","Sumter County","Sumter County- All Schools","Leaders","High Poverty","14","TFS","29"
"2020-21","Sumter County","Sumter County- All Schools","Leaders","Total","14","TFS","29"
"2020-21","Sumter County","Sumter County- All Schools","Teachers","High Poverty","259.4","109.9","42"
"2020-21","Sumter County","Sumter County- All Schools","Teachers","Total","259.4","109.9","42"
"2020-21","Talbot County","Central Elementary/High School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Talbot County","Central Elementary/High School","Teachers","High Poverty","35","TFS","26"
"2020-21","Talbot County","Central Elementary/High School","Teachers","Total","35","TFS","26"
"2020-21","Talbot County","Talbot County- All Schools","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Talbot County","Talbot County- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","Talbot County","Talbot County- All Schools","Teachers","High Poverty","35","TFS","26"
"2020-21","Talbot County","Talbot County- All Schools","Teachers","Total","35","TFS","26"
"2020-21","Taliaferro County","Taliaferro County School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Taliaferro County","Taliaferro County School","Teachers","High Poverty","21.9","TFS","37"
"2020-21","Taliaferro County","Taliaferro County School","Teachers","Total","21.9","TFS","37"
"2020-21","Taliaferro County","Taliaferro County- All Schools","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Taliaferro County","Taliaferro County- All Schools","Leaders","Total","TFS","TFS","TFS"
"2020-21","Taliaferro County","Taliaferro County- All Schools","Teachers","High Poverty","21.9","TFS","37"
"2020-21","Taliaferro County","Taliaferro County- All Schools","Teachers","Total","21.9","TFS","37"
"2020-21","Tattnall County","Collins Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Tattnall County","Collins Elementary School","Teachers","Total","20.4","TFS","17"
"2020-21","Tattnall County","Glennville Elementary School","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","Tattnall County","Glennville Elementary School","Teachers","Total","56.7","17.2","30"
"2020-21","Tattnall County","North Tattnall Middle School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Tattnall County","North Tattnall Middle School","Teachers","Total","36.3","20.3","56"
"2020-21","Tattnall County","Reidsville Elementary School","Leaders","Not Applicable","TFS","TFS","60"
"2020-21","Tattnall County","Reidsville Elementary School","Teachers","Total","56.5","15","27"
"2020-21","Tattnall County","South Tattnall Middle School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Tattnall County","South Tattnall Middle School","Teachers","Total","28.9","11.7","40"
"2020-21","Tattnall County","Tattnall County High School","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","Tattnall County","Tattnall County High School","Teachers","Total","57.9","25","43"
"2020-21","Tattnall County","Tattnall County- All Schools","Leaders","Total","14","TFS","54"
"2020-21","Tattnall County","Tattnall County- All Schools","Teachers","Total","256.6","75.1","29"
"2020-21","Taylor County","Georgia Center","Leaders","High Poverty","TFS","TFS","100"
"2020-21","Taylor County","Georgia Center","Teachers","High Poverty","TFS","TFS","TFS"
"2020-21","Taylor County","Georgia Center","Teachers","Total","TFS","TFS","TFS"
"2020-21","Taylor County","Taylor County High School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Taylor County","Taylor County High School","Teachers","High Poverty","26.7","10.7","40"
"2020-21","Taylor County","Taylor County High School","Teachers","Total","26.7","10.7","40"
"2020-21","Taylor County","Taylor County Middle School","Leaders","High Poverty","TFS","TFS","100"
"2020-21","Taylor County","Taylor County Middle School","Teachers","High Poverty","17.4","TFS","43"
"2020-21","Taylor County","Taylor County Middle School","Teachers","Total","17.4","TFS","43"
"2020-21","Taylor County","Taylor County Primary School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Taylor County","Taylor County Primary School","Teachers","High Poverty","21","10","48"
"2020-21","Taylor County","Taylor County Primary School","Teachers","Total","21","10","48"
"2020-21","Taylor County","Taylor County Upper Elementary","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Taylor County","Taylor County Upper Elementary","Teachers","High Poverty","20","TFS","20"
"2020-21","Taylor County","Taylor County Upper Elementary","Teachers","Total","20","TFS","20"
"2020-21","Taylor County","Taylor County- All Schools","Leaders","High Poverty","TFS","TFS","33"
"2020-21","Taylor County","Taylor County- All Schools","Leaders","Total","TFS","TFS","33"
"2020-21","Taylor County","Taylor County- All Schools","Teachers","High Poverty","88.9","24","27"
"2020-21","Taylor County","Taylor County- All Schools","Teachers","Total","88.9","24","27"
"2020-21","Telfair County","Telfair Alternative Preparation School","Leaders","High Poverty","TFS","TFS","100"
"2020-21","Telfair County","Telfair Alternative Preparation School","Teachers","High Poverty","TFS","TFS","33"
"2020-21","Telfair County","Telfair Alternative Preparation School","Teachers","Total","TFS","TFS","33"
"2020-21","Telfair County","Telfair County Elementary","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Telfair County","Telfair County Elementary","Teachers","High Poverty","48","11","23"
"2020-21","Telfair County","Telfair County Elementary","Teachers","Total","48","11","23"
"2020-21","Telfair County","Telfair County High School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Telfair County","Telfair County High School","Teachers","High Poverty","30.4","TFS","21"
"2020-21","Telfair County","Telfair County High School","Teachers","Total","30.4","TFS","21"
"2020-21","Telfair County","Telfair County Middle School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Telfair County","Telfair County Middle School","Teachers","High Poverty","27.8","TFS","32"
"2020-21","Telfair County","Telfair County Middle School","Teachers","Total","27.8","TFS","32"
"2020-21","Telfair County","Telfair County- All Schools","Leaders","High Poverty","TFS","TFS","14"
"2020-21","Telfair County","Telfair County- All Schools","Leaders","Total","TFS","TFS","14"
"2020-21","Telfair County","Telfair County- All Schools","Teachers","High Poverty","106.6","24","23"
"2020-21","Telfair County","Telfair County- All Schools","Teachers","Total","106.6","24","23"
"2020-21","Terrell County","Cooper-Carver Elementary School","Leaders","High Poverty","TFS","TFS","31"
"2020-21","Terrell County","Cooper-Carver Elementary School","Teachers","High Poverty","33.4","14.5","43"
"2020-21","Terrell County","Cooper-Carver Elementary School","Teachers","Total","33.4","14.5","43"
"2020-21","Terrell County","Terrell County- All Schools","Leaders","High Poverty","TFS","TFS","21"
"2020-21","Terrell County","Terrell County- All Schools","Leaders","Total","TFS","TFS","21"
"2020-21","Terrell County","Terrell County- All Schools","Teachers","High Poverty","71.5","28.1","39"
"2020-21","Terrell County","Terrell County- All Schools","Teachers","Total","71.5","28.1","39"
"2020-21","Terrell County","Terrell High School","Leaders","High Poverty","TFS","TFS","27"
"2020-21","Terrell County","Terrell High School","Teachers","High Poverty","21.8","TFS","33"
"2020-21","Terrell County","Terrell High School","Teachers","Total","21.8","TFS","33"
"2020-21","Terrell County","Terrell Middle School","Leaders","High Poverty","TFS","TFS","TFS"
"2020-21","Terrell County","Terrell Middle School","Teachers","High Poverty","16.3","TFS","40"
"2020-21","Terrell County","Terrell Middle School","Teachers","Total","16.3","TFS","40"
"2020-21","Thomas County","Bishop Hall Charter School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Thomas County","Bishop Hall Charter School","Teachers","Total","12.8","TFS","30"
"2020-21","Thomas County","Cross Creek Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Thomas County","Cross Creek Elementary School","Teachers","Total","58","20.5","35"
"2020-21","Thomas County","Garrison-Pilcher Elementary School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Thomas County","Garrison-Pilcher Elementary School","Teachers","High Poverty","53","18.5","35"
"2020-21","Thomas County","Garrison-Pilcher Elementary School","Teachers","Total","53","18.5","35"
"2020-21","Thomas County","Hand In Hand Primary","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Thomas County","Hand In Hand Primary","Teachers","High Poverty","45.6","17.3","38"
"2020-21","Thomas County","Hand In Hand Primary","Teachers","Total","45.6","17.3","38"
"2020-21","Thomas County","The Renaissance Center for Academic and Career Development","Leaders","Not Applicable","TFS","TFS","TFS"
